image_name,camera,captured_at,source_path,selected_path,size_bytes
belen_titan_07_2026-03-23_115057.jpg,07,2026-03-23 11:50:57,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_07_2026-03-23_115057.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_07_2026-03-23_115057.jpg,841117
belen_titan_08_2026-03-23_115102.jpg,08,2026-03-23 11:51:02,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_08_2026-03-23_115102.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_08_2026-03-23_115102.jpg,812089
belen_titan_01_2026-03-23_121032.jpg,01,2026-03-23 12:10:32,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_01_2026-03-23_121032.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_01_2026-03-23_121032.jpg,402407
belen_titan_03_2026-03-23_121102.jpg,03,2026-03-23 12:11:02,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_03_2026-03-23_121102.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_03_2026-03-23_121102.jpg,948530
belen_titan_04_2026-03-23_121202.jpg,04,2026-03-23 12:12:02,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_04_2026-03-23_121202.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_04_2026-03-23_121202.jpg,1056513
belen_titan_05_2026-03-23_121208.jpg,05,2026-03-23 12:12:08,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_05_2026-03-23_121208.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_05_2026-03-23_121208.jpg,957243
belen_titan_06_2026-03-23_121213.jpg,06,2026-03-23 12:12:13,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_06_2026-03-23_121213.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_06_2026-03-23_121213.jpg,791419
belen_titan_07_2026-03-23_121313.jpg,07,2026-03-23 12:13:13,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_07_2026-03-23_121313.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_07_2026-03-23_121313.jpg,924255
belen_titan_08_2026-03-23_121318.jpg,08,2026-03-23 12:13:18,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_08_2026-03-23_121318.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_08_2026-03-23_121318.jpg,910967
belen_titan_01_2026-03-23_125032.jpg,01,2026-03-23 12:50:32,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_01_2026-03-23_125032.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_01_2026-03-23_125032.jpg,426024
belen_titan_03_2026-03-23_125037.jpg,03,2026-03-23 12:50:37,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_03_2026-03-23_125037.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_03_2026-03-23_125037.jpg,623431
belen_titan_04_2026-03-23_125042.jpg,04,2026-03-23 12:50:42,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_04_2026-03-23_125042.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_04_2026-03-23_125042.jpg,900552
belen_titan_05_2026-03-23_125047.jpg,05,2026-03-23 12:50:47,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_05_2026-03-23_125047.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_05_2026-03-23_125047.jpg,1067937
belen_titan_06_2026-03-23_125052.jpg,06,2026-03-23 12:50:52,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_06_2026-03-23_125052.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_06_2026-03-23_125052.jpg,852945
